1 5 535 1 0 0 1 1
2 5 1413 1 1 1 1 0
3 5 1367 1 1 0 1 1
4 5 1009 1 0 1 1 1
5 5 1083 1 1 0 1 1
6 5 1530 1 1 1 1 0
7 5 976 1 0 1 1 1
8 5 915 1 1 1 0 1
9 5 1297 1 1 1 1 0
10 5 555 1 0 1 1 0
11 5 1259 1 0 1 1 1
12 5 1581 1 1 0 1 1
13 5 1233 1 1 0 1 1
14 5 1048 1 0 1 1 1
15 5 1503 1 1 0 1 1
16 5 1149 1 1 1 0 1
17 5 1144 0 1 1 1 1
18 5 1529 0 1 1 1 1
19 5 1074 1 1 0 1 1
20 5 1265 0 1 1 0 1
21 5 1258 1 0 1 1 1
22 5 1110 0 1 0 1 1
23 5 1126 1 1 0 1 1
24 5 1109 1 1 0 0 1
25 5 916 1 1 0 1 1
26 5 1212 1 0 1 1 1
27 5 1055 1 1 1 0 1
28 5 1468 1 1 1 0 1
29 5 640 1 1 0 1 1
30 5 1005 0 1 1 1 1
31 5 1216 0 1 1 1 1
32 5 971 0 1 0 1 1
33 5 1143 1 0 1 1 1
34 5 1271 1 1 1 1 0
35 5 774 1 1 1 1 0
36 5 805 1 1 1 0 1
37 5 1138 1 1 1 0 1
38 5 1517 1 1 1 1 0
39 5 1737 1 1 1 0 1
40 5 1013 1 1 1 0 1
41 5 598 0 1 1 1 1
42 5 1051 0 1 1 1 1
43 5 1319 1 1 1 0 1
44 5 1380 1 1 0 1 1
45 5 811 0 1 1 0 1
46 5 627 1 0 0 1 1
47 5 1165 1 1 1 0 1
48 5 1452 0 1 1 1 1
49 5 711 1 0 1 1 1
50 5 1142 1 1 1 0 1
51 5 696 1 0 1 1 1
52 5 1337 1 1 1 0 1
53 5 913 1 1 0 1 1
54 5 1151 1 1 1 1 0
55 5 1334 0 1 1 1 1
56 5 1200 1 1 0 1 1
57 5 1121 1 1 0 1 1
58 5 997 1 1 1 1 0
59 5 1305 0 1 1 1 1
60 5 1106 1 0 1 1 1
61 5 1029 1 1 1 1 0
62 5 1073 1 0 0 1 1
63 5 859 0 1 1 1 1
64 5 903 1 1 1 1 0
65 5 927 1 1 1 0 1
66 5 1521 1 0 1 1 1
67 5 596 1 0 1 1 1
68 5 1205 1 1 0 1 1
69 5 1294 1 1 1 1 0
70 5 856 1 0 1 1 1
71 5 748 0 0 1 1 1
72 5 1428 1 1 0 1 1
73 5 741 1 1 1 1 0
74 5 980 1 1 1 1 0
75 5 1332 1 1 1 0 1
76 5 1270 1 1 1 0 1
77 5 1279 0 1 1 1 1
78 5 852 1 1 1 1 0
79 5 1015 0 1 0 1 1
80 5 1420 1 0 1 1 1
81 5 1424 1 1 1 0 1
82 5 1233 1 1 0 1 1
83 5 753 1 1 0 1 1
84 5 707 1 1 0 1 1
85 5 1276 0 1 1 1 1
86 5 842 1 1 1 0 1
87 5 1515 1 0 1 1 1
88 5 1180 1 1 0 1 1
89 5 520 1 1 1 0 0
90 5 1036 1 1 0 1 1
91 5 1149 1 1 0 1 1
92 5 1461 1 1 0 1 1
93 5 1052 1 1 1 1 0
94 5 990 1 1 0 1 1
95 5 1441 1 1 0 1 1
96 5 630 1 1 1 0 1
97 5 754 1 1 0 1 1
98 5 804 1 1 1 1 0
99 5 755 1 1 0 1 1
100 5 406 0 1 1 1 1
