1 5 148 15 1 18 46 81 4 60 84 11 26
2 5 136 30 59 12 61 25 7 57 86 46 27
3 5 204 96 62 98 57 3 9 3 78 55 52
4 5 142 47 74 20 49 61 9 41 55 9 80
5 5 200 51 30 69 4 66 94 52 34 13 3
6 5 228 68 17 58 55 35 19 61 98 64 79
7 5 232 94 6 84 83 7 36 30 66 75 17
8 5 231 53 24 20 68 35 30 86 55 95 63
9 5 260 96 22 59 87 54 84 20 22 96 43
10 5 140 7 35 8 27 65 64 71 71 25 9
11 5 274 48 61 75 46 79 76 70 31 71 82
12 5 224 45 75 16 14 55 70 78 47 87 73
13 5 172 34 20 62 35 91 32 18 77 11 33
14 5 191 48 58 31 69 82 74 11 95 67 5
15 5 258 99 38 80 22 10 65 40 27 94 51
16 5 263 93 93 52 44 68 64 95 97 21 21
17 5 190 81 77 78 74 7 84 23 62 49 11
18 5 308 78 14 89 78 91 10 87 64 41 56
19 5 140 26 42 17 63 17 76 27 39 89 80
20 5 168 61 7 10 48 19 91 56 79 64 70
21 5 269 88 40 77 14 74 77 59 7 39 95
22 5 150 13 64 46 27 80 29 44 68 5 89
23 5 192 53 92 24 64 65 88 33 6 66 18
24 5 244 58 81 66 25 35 12 60 51 87 98
25 5 228 65 86 59 31 70 83 48 38 43 35
26 5 228 85 17 58 94 20 99 71 27 52 40
27 5 234 97 98 46 100 19 92 88 56 43 19
28 5 141 23 30 47 23 44 95 22 78 41 25
29 5 144 8 91 32 67 92 86 17 8 31 39
30 5 161 10 19 71 52 29 83 38 64 54 85
31 5 214 93 36 1 7 81 11 56 34 37 54
32 5 206 45 64 16 30 53 21 99 29 45 79
33 5 100 13 79 17 49 81 83 8 48 6 81
34 5 249 41 47 46 86 85 12 99 72 41 82
35 5 170 45 26 24 37 30 41 25 93 89 95
36 5 125 50 32 18 7 23 39 15 12 51 81
37 5 218 33 50 43 79 44 71 81 39 72 9
38 5 189 12 45 99 30 58 11 27 61 41 24
39 5 204 38 94 39 97 63 47 50 5 66 1
40 5 204 25 27 33 35 68 91 30 26 100 34
41 5 223 10 1 95 57 65 32 94 17 15 29
42 5 169 92 86 6 29 82 10 6 4 26 98
43 5 194 40 60 2 28 20 75 81 90 100 33
44 5 284 79 43 90 38 26 21 64 10 97 36
45 5 140 1 34 43 78 32 33 99 86 1 21
46 5 200 54 49 8 15 54 71 79 84 56 35
47 5 253 97 61 12 78 56 16 64 90 88 48
48 5 156 28 84 48 51 23 33 77 73 20 15
49 5 239 87 98 60 89 18 60 45 16 89 66
50 5 299 48 31 96 38 100 60 64 49 66 9
51 5 124 77 59 17 96 19 23 25 53 18 50
52 5 172 48 16 42 17 44 12 51 60 30 21
53 5 221 92 43 43 77 12 82 37 78 93 70
54 5 186 90 80 17 90 6 86 79 42 41 10
55 5 262 70 44 90 73 40 15 74 83 54 88
56 5 284 96 12 91 80 1 76 80 42 87 94
57 5 240 92 32 24 72 6 42 94 94 84 60
58 5 139 20 34 82 32 69 87 2 86 1 38
59 5 132 30 30 17 78 20 91 79 17 20 66
60 5 128 79 93 17 40 24 42 10 42 30 6
61 5 241 41 42 96 20 57 2 80 98 28 76
62 5 213 14 43 28 63 87 80 91 52 47 76
63 5 204 74 36 55 97 35 62 4 46 87 32
64 5 256 58 4 14 57 94 41 86 88 69 47
65 5 148 62 21 19 46 2 72 53 63 50 68
66 5 176 10 62 53 42 28 93 53 12 77 25
67 5 212 73 11 53 19 78 57 5 98 57 52
68 5 235 96 15 63 15 51 37 52 94 32 8
69 5 143 18 13 75 36 29 22 53 14 4 87
70 5 258 85 67 93 82 46 74 84 92 15 79
71 5 210 51 27 23 32 46 31 52 89 91 4
72 5 286 92 37 23 7 76 57 95 82 72 24
73 5 237 44 13 67 38 91 23 56 6 39 1
74 5 139 5 88 38 37 51 47 61 43 19 78
75 5 120 27 2 16 66 88 85 7 25 12 84
76 5 249 27 42 87 82 95 58 90 62 13 13
77 5 111 25 54 49 34 6 68 31 17 28 57
78 5 228 69 24 16 88 75 99 66 95 60 8
79 5 122 53 70 16 43 50 74 8 85 26 72
80 5 323 82 89 38 30 97 23 97 53 90 60
81 5 72 9 35 66 69 8 68 6 64 1 33
82 5 129 56 3 26 52 76 36 2 78 2 82
83 5 184 57 71 64 97 1 66 97 25 12 27
84 5 272 10 76 100 9 37 58 100 38 94 65
85 5 75 1 52 10 90 29 74 46 93 8 4
86 5 173 49 95 29 74 87 72 49 77 3 41
87 5 188 59 30 41 58 90 77 14 53 32 72
88 5 176 14 78 12 63 63 39 64 94 68 75
89 5 157 47 88 91 53 13 50 33 78 13 82
90 5 136 54 50 14 41 60 4 10 75 32 80
91 5 248 86 24 40 54 32 93 83 76 69 56
92 5 139 94 30 17 97 40 37 21 100 2 39
93 5 184 45 33 48 57 55 97 54 56 29 14
94 5 281 54 87 80 25 100 14 31 45 87 98
95 5 270 84 9 47 65 34 9 82 52 91 39
96 5 250 16 100 83 79 79 89 98 46 37 37
97 5 178 87 77 13 45 39 2 80 22 4 95
98 5 208 88 17 26 16 94 46 3 54 50 68
99 5 124 2 40 29 64 39 72 46 35 40 22
100 5 236 2 77 99 42 46 90 100 58 48 18
