1 5 793 1 1 1 1 1
2 5 1188 1 1 1 1 1
3 5 1282 1 1 1 1 1
4 5 1326 1 1 1 1 1
5 5 815 1 1 1 1 1
6 5 1338 1 1 1 1 1
7 5 1030 1 1 1 1 1
8 5 1195 1 1 1 1 1
9 5 1277 1 1 1 1 1
10 5 1019 1 1 1 1 1
11 5 1468 1 1 1 1 1
12 5 1382 1 1 1 1 1
13 5 981 1 1 1 1 1
14 5 1496 1 1 1 1 1
15 5 1005 1 1 1 1 1
16 5 1586 1 1 1 1 1
17 5 1531 1 1 1 1 1
18 5 1101 1 1 1 1 1
19 5 1484 1 1 1 1 1
20 5 1461 1 1 1 1 1
21 5 1157 1 1 1 1 1
22 5 1376 1 1 1 1 1
23 5 1331 1 1 1 1 1
24 5 1324 1 1 1 1 1
25 5 1354 1 1 1 1 1
26 5 1378 1 1 1 1 1
27 5 1812 1 1 1 1 1
28 5 1246 1 1 1 1 1
29 5 1451 1 1 1 1 1
30 5 1498 1 1 1 1 1
31 5 696 1 1 1 1 1
32 5 1105 1 1 1 1 1
33 5 1695 1 1 1 1 1
34 5 1485 1 1 1 1 1
35 5 1452 1 1 1 1 1
36 5 842 1 1 1 1 1
37 5 1232 1 1 1 1 1
38 5 846 1 1 1 1 1
39 5 1207 1 1 1 1 1
40 5 1063 1 1 1 1 1
41 5 673 1 1 1 1 1
42 5 1123 1 1 1 1 1
43 5 1421 1 1 1 1 1
44 5 737 1 1 1 1 1
45 5 1247 1 1 1 1 1
46 5 1267 1 1 1 1 1
47 5 1448 1 1 1 1 1
48 5 1266 1 1 1 1 1
49 5 1627 1 1 1 1 1
50 5 920 1 1 1 1 1
51 5 1397 1 1 1 1 1
52 5 622 1 1 1 1 1
53 5 1746 1 1 1 1 1
54 5 1533 1 1 1 1 1
55 5 1509 1 1 1 1 1
56 5 1507 1 1 1 1 1
57 5 1488 1 1 1 1 1
58 5 1377 1 1 1 1 1
59 5 1404 1 1 1 1 1
60 5 1102 1 1 1 1 1
61 5 1179 1 1 1 1 1
62 5 1558 1 1 1 1 1
63 5 1358 1 1 1 1 1
64 5 1170 1 1 1 1 1
65 5 1338 1 1 1 1 1
66 5 1159 1 1 1 1 1
67 5 1176 1 1 1 1 1
68 5 830 1 1 1 1 1
69 5 853 1 1 1 1 1
70 5 1959 1 1 1 1 1
71 5 905 1 1 1 1 1
72 5 1024 1 1 1 1 1
73 5 396 1 1 1 1 1
74 5 1454 1 1 1 1 1
75 5 1308 1 1 1 1 1
76 5 1272 1 1 1 1 1
77 5 1141 1 1 1 1 1
78 5 1565 1 1 1 1 1
79 5 1709 1 1 1 1 1
80 5 1266 1 1 1 1 1
81 5 1335 1 1 1 1 1
82 5 1249 1 1 1 1 1
83 5 1424 1 1 1 1 1
84 5 1217 1 1 1 1 1
85 5 1555 1 1 1 1 1
86 5 1784 1 1 1 1 1
87 5 1445 1 1 1 1 1
88 5 1733 1 1 1 1 1
89 5 1743 1 1 1 1 1
90 5 1240 1 1 1 1 1
91 5 1500 1 1 1 1 1
92 5 1507 1 1 1 1 1
93 5 1277 1 1 1 1 1
94 5 1332 1 1 1 1 1
95 5 855 1 1 1 1 1
96 5 1745 1 1 1 1 1
97 5 1193 1 1 1 1 1
98 5 996 1 1 1 1 1
99 5 1156 1 1 1 1 1
100 5 1419 1 1 1 1 1
