1 5 239 86 86 55 19 41 55 75 148 42 301
2 5 195 94 428 55 451 5 489 44 45 46 330
3 5 140 27 243 40 201 46 400 30 149 32 329
4 5 137 49 65 33 286 46 95 37 83 7 417
5 5 235 94 147 35 81 13 118 81 171 71 275
6 5 230 38 478 79 431 47 100 58 34 66 135
7 5 201 37 351 76 481 53 372 55 376 31 354
8 5 234 96 372 85 272 31 233 14 270 67 310
9 5 174 10 88 24 165 87 286 70 409 27 475
10 5 246 96 491 63 110 91 196 50 464 8 219
11 5 193 37 483 80 288 20 387 27 420 78 242
12 5 190 23 69 12 453 37 277 82 206 84 81
13 5 212 74 444 21 303 94 238 45 317 31 436
14 5 199 24 367 24 32 74 319 55 398 72 338
15 5 156 12 264 9 318 36 162 95 86 43 405
16 5 132 76 57 41 432 3 321 15 155 31 236
17 5 137 58 141 16 290 7 495 30 259 61 485
18 5 251 13 212 82 113 71 112 79 204 69 459
19 5 269 84 151 62 49 82 256 72 190 37 421
20 5 231 8 5 90 166 64 112 56 79 71 102
21 5 227 72 395 92 393 84 401 18 240 18 234
22 5 145 15 59 2 202 19 222 75 183 71 122
23 5 210 12 335 51 87 94 192 86 255 20 163
24 5 221 58 220 30 193 29 137 89 495 71 55
25 5 156 40 117 13 470 38 250 96 4 8 135
26 5 204 66 455 71 497 67 49 44 160 7 71
27 5 317 43 426 95 409 91 17 69 300 99 96
28 5 228 20 500 68 394 58 190 75 316 65 4
29 5 163 58 158 15 104 8 245 93 267 30 420
30 5 179 66 482 40 387 45 316 11 236 62 418
31 5 196 50 161 24 97 86 434 3 441 83 224
32 5 132 12 452 53 478 41 241 35 337 24 82
33 5 225 82 125 48 247 4 77 59 220 89 297
34 5 203 80 456 58 384 64 461 31 448 21 449
35 5 128 15 208 60 188 31 449 28 75 27 268
36 5 170 21 376 21 433 7 458 69 356 95 470
37 5 270 17 20 81 410 69 434 100 117 71 81
38 5 160 22 99 35 391 8 197 77 46 59 30
39 5 271 60 478 81 8 73 71 87 137 38 397
40 5 204 49 376 71 179 66 17 55 158 14 19
41 5 192 44 201 15 344 54 309 80 226 48 247
42 5 130 55 310 48 137 8 59 24 17 28 263
43 5 110 23 22 3 256 10 71 38 253 64 466
44 5 315 93 88 88 178 72 263 87 435 54 331
45 5 149 19 369 17 71 22 253 74 160 55 258
46 5 156 10 264 9 115 94 285 6 360 77 218
47 5 232 34 453 78 29 62 236 63 253 54 215
48 5 171 23 134 99 330 13 34 76 419 3 210
49 5 208 19 286 11 61 88 123 47 166 95 155
50 5 196 73 498 32 79 13 495 35 300 93 265
51 5 203 85 247 27 423 75 458 19 186 48 298
52 5 308 92 326 32 338 95 2 68 276 98 260
53 5 212 65 388 31 354 4 59 74 47 92 287
54 5 163 36 5 49 450 72 229 8 16 39 472
55 5 176 27 357 52 12 60 294 71 289 11 67
56 5 205 69 490 87 56 38 193 37 338 26 235
57 5 204 10 61 51 386 88 488 47 68 60 19
58 5 189 26 397 77 266 18 341 45 467 71 483
59 5 248 64 499 99 420 56 240 44 485 47 144
60 5 190 99 434 21 496 87 224 14 58 17 233
61 5 122 67 410 49 195 7 500 18 395 12 226
62 5 202 64 432 24 224 62 399 79 471 24 83
63 5 237 55 268 51 378 99 145 37 360 55 199
64 5 132 15 383 2 229 43 90 22 462 84 417
65 5 184 16 445 33 210 71 248 81 395 29 150
66 5 295 37 450 92 171 60 215 92 426 88 476
67 5 92 54 100 10 59 6 436 35 458 11 420
68 5 184 60 425 34 70 50 460 4 178 83 4
69 5 185 43 111 27 432 47 457 30 173 85 241
70 5 227 93 214 55 64 50 386 46 261 40 149
71 5 179 31 353 38 495 55 136 50 241 50 394
72 5 124 3 339 36 368 20 278 42 180 54 238
73 5 182 71 299 25 11 31 473 39 496 62 71
74 5 180 15 57 89 55 20 413 57 258 44 303
75 5 244 100 297 97 395 18 348 66 290 24 191
76 5 203 25 390 78 201 99 78 30 126 22 448
77 5 264 79 317 9 245 98 324 88 378 57 152
78 5 164 3 48 49 490 61 45 17 392 76 100
79 5 120 28 404 26 91 83 186 1 158 13 279
80 5 248 90 94 97 448 49 176 28 173 46 236
81 5 112 16 237 49 98 25 475 28 27 23 158
82 5 216 93 269 21 230 64 183 34 417 58 129
83 5 243 44 232 83 355 92 123 3 27 82 122
84 5 240 88 259 18 287 97 2 56 130 42 124
85 5 164 94 357 45 339 4 459 9 180 54 104
86 5 264 98 335 63 228 82 40 81 318 6 110
87 5 277 71 263 38 371 64 54 75 369 99 327
88 5 150 52 192 35 247 84 94 10 473 7 284
89 5 118 13 9 70 451 1 82 59 5 5 78
90 5 205 30 406 63 469 99 375 46 270 19 27
91 5 139 36 206 20 313 4 21 86 480 28 135
92 5 182 9 273 5 19 95 390 48 151 71 59
93 5 231 83 434 97 247 80 297 16 436 13 346
94 5 212 61 459 49 250 22 19 82 199 52 43
95 5 178 59 442 66 467 9 277 52 26 37 11
96 5 248 20 204 45 107 87 25 75 338 83 259
97 5 198 9 443 63 316 32 401 87 190 57 69
98 5 140 29 312 37 70 79 382 2 403 28 128
99 5 244 78 208 100 199 70 133 39 476 19 318
100 5 190 70 443 3 193 45 108 80 285 40 273
