1 5 719 0 1 0 1 1
2 5 843 1 1 1 0 0
3 5 713 1 0 1 0 1
4 5 1370 1 0 0 1 1
5 5 707 1 0 1 1 1
6 5 1219 1 1 0 1 1
7 5 942 0 1 1 1 1
8 5 1238 1 1 1 1 0
9 5 1126 1 1 0 1 1
10 5 1210 1 1 1 0 1
11 5 1284 1 1 1 1 0
12 5 1056 1 1 1 0 1
13 5 1134 1 0 1 1 1
14 5 742 0 0 1 1 1
15 5 1590 1 0 1 1 1
16 5 1184 1 1 1 0 1
17 5 1008 1 1 0 1 1
18 5 1250 1 1 0 1 1
19 5 1222 1 1 1 0 1
20 5 1347 1 1 0 1 1
21 5 687 1 0 1 1 1
22 5 1464 1 1 1 1 0
23 5 1004 1 1 0 1 1
24 5 736 1 1 1 0 1
25 5 1296 1 1 0 1 1
26 5 1237 1 0 1 1 1
27 5 896 1 1 0 1 0
28 5 1406 1 1 1 1 0
29 5 1422 1 1 1 0 1
30 5 1260 1 1 1 0 1
31 5 990 1 1 1 1 0
32 5 1359 1 1 1 1 0
33 5 1106 1 1 1 1 0
34 5 746 1 0 1 1 1
35 5 1264 0 0 1 1 1
36 5 766 1 1 0 1 1
37 5 1445 1 1 0 1 1
38 5 1217 1 1 0 1 1
39 5 984 0 1 1 0 1
40 5 1009 0 1 0 1 1
41 5 1358 1 0 1 1 1
42 5 1064 0 1 1 1 1
43 5 1229 0 1 1 1 1
44 5 1250 0 1 0 1 1
45 5 1301 0 1 1 1 1
46 5 862 1 1 0 1 1
47 5 1230 1 0 1 1 1
48 5 1047 0 1 0 1 1
49 5 1347 1 1 1 1 0
50 5 681 1 1 1 1 0
51 5 1026 1 0 1 0 1
52 5 1017 0 1 1 1 0
53 5 986 1 1 0 1 0
54 5 963 1 1 1 1 0
55 5 1277 0 1 1 1 1
56 5 880 1 0 0 0 1
57 5 866 1 1 1 0 1
58 5 805 1 0 1 1 0
59 5 779 1 0 1 1 1
60 5 1039 1 0 1 1 1
61 5 1066 0 1 1 1 0
62 5 1466 1 1 1 1 0
63 5 993 1 1 1 0 0
64 5 1103 1 0 0 1 1
65 5 754 1 1 0 1 0
66 5 858 1 1 1 0 1
67 5 1091 1 0 1 1 1
68 5 959 1 0 1 0 1
69 5 1031 1 1 1 0 1
70 5 1053 0 1 1 1 1
71 5 1240 1 1 0 1 1
72 5 869 1 1 1 0 0
73 5 1022 1 1 1 0 0
74 5 763 0 1 1 0 1
75 5 936 1 0 1 1 0
76 5 1153 0 1 1 1 1
77 5 658 1 1 0 0 1
78 5 688 0 1 1 1 1
79 5 1202 0 1 1 1 1
80 5 919 1 1 1 0 0
81 5 884 0 1 0 1 1
82 5 1134 1 1 0 0 1
83 5 954 1 1 1 1 0
84 5 1238 1 1 0 1 1
85 5 885 0 1 1 1 0
86 5 1316 1 1 0 1 1
87 5 1089 1 1 1 1 0
88 5 911 0 1 1 1 0
89 5 1381 0 1 1 1 1
90 5 1275 1 1 1 0 1
91 5 1298 0 1 0 1 1
92 5 1102 1 0 1 1 1
93 5 796 0 1 0 1 1
94 5 1003 1 1 1 0 1
95 5 825 1 0 1 1 1
96 5 944 0 0 1 1 1
97 5 1199 1 1 1 0 1
98 5 1369 1 1 0 1 1
99 5 1072 1 1 0 1 0
100 5 1305 0 1 1 1 1
