1 5 590 1 0 1 1 1
2 5 1642 1 1 1 0 1
3 5 1294 1 1 1 1 0
4 5 939 1 1 0 1 1
5 5 1149 1 1 1 0 1
6 5 1481 0 1 1 1 1
7 5 888 1 1 1 0 1
8 5 968 1 1 0 1 1
9 5 1267 1 0 1 1 1
10 5 632 1 1 0 1 1
11 5 1622 1 1 1 1 0
12 5 1436 0 1 1 1 1
13 5 1222 1 0 1 1 1
14 5 1109 0 1 1 1 1
15 5 1529 0 1 1 1 1
16 5 1073 1 1 0 1 1
17 5 1046 1 1 1 0 1
18 5 1411 1 1 1 0 1
19 5 1097 0 1 1 1 1
20 5 1388 1 1 1 0 1
21 5 1271 1 1 1 0 1
22 5 1291 1 1 0 1 1
23 5 951 1 1 1 0 1
24 5 1312 1 1 0 1 1
25 5 820 0 1 1 1 1
26 5 990 1 0 0 1 1
27 5 924 1 1 1 1 0
28 5 1703 1 1 0 1 1
29 5 660 1 0 1 1 1
30 5 1098 1 1 0 1 1
31 5 1236 1 1 0 1 1
32 5 1145 0 1 1 1 1
33 5 1211 1 1 1 1 0
34 5 1222 1 1 1 0 1
35 5 778 1 1 0 1 1
36 5 921 0 1 1 1 1
37 5 956 1 1 1 1 0
38 5 1213 1 0 1 1 1
39 5 1717 0 1 1 1 1
40 5 995 0 1 1 1 1
41 5 615 1 1 1 0 1
42 5 980 0 1 1 1 0
43 5 1323 1 1 1 1 0
44 5 1432 1 1 1 1 0
45 5 902 1 1 1 0 1
46 5 890 1 0 1 1 1
47 5 1391 0 1 1 1 1
48 5 1486 1 1 1 0 1
49 5 853 1 1 1 0 1
50 5 1049 1 1 1 1 0
51 5 791 1 1 1 0 1
52 5 1647 1 0 1 1 1
53 5 880 0 1 1 1 1
54 5 1359 1 1 0 1 1
55 5 1317 1 1 0 1 1
56 5 926 1 1 1 0 1
57 5 1382 1 1 1 1 0
58 5 863 1 0 1 1 1
59 5 1518 1 0 1 1 1
60 5 1328 1 1 0 1 1
61 5 999 0 1 1 1 1
62 5 1141 1 1 0 1 1
63 5 935 1 1 1 0 1
64 5 748 1 0 1 1 1
65 5 847 0 1 1 1 1
66 5 1336 1 0 1 1 0
67 5 585 1 1 0 1 1
68 5 1151 1 1 1 1 0
69 5 1136 1 0 1 1 1
70 5 947 1 1 1 0 1
71 5 898 1 0 1 1 1
72 5 1469 1 1 1 0 1
73 5 939 1 0 1 1 1
74 5 959 0 1 1 1 1
75 5 1234 1 0 1 1 1
76 5 1279 1 1 0 1 1
77 5 1096 0 1 1 0 1
78 5 911 0 1 1 1 1
79 5 1109 1 1 0 1 1
80 5 1485 1 1 1 0 1
81 5 1366 1 1 0 1 1
82 5 1127 1 0 1 1 1
83 5 676 1 1 1 1 0
84 5 673 1 1 1 0 1
85 5 1064 1 1 0 1 1
86 5 806 1 1 0 1 1
87 5 1600 1 1 1 0 1
88 5 1062 0 1 1 1 1
89 5 610 1 1 1 1 0
90 5 1079 1 1 1 1 0
91 5 996 1 0 0 1 1
92 5 1385 1 0 1 1 1
93 5 1017 0 1 1 1 1
94 5 1144 1 0 1 1 1
95 5 1288 1 0 1 1 1
96 5 626 0 1 1 1 1
97 5 711 0 1 1 1 1
98 5 915 0 1 1 1 1
99 5 803 0 1 1 1 1
100 5 444 1 1 0 1 1
