1 5 774 1 1 0 1 1
2 5 1053 1 1 1 1 0
3 5 1025 1 1 1 1 0
4 5 1281 1 1 0 1 1
5 5 799 1 0 1 1 1
6 5 1253 0 1 1 1 1
7 5 1000 0 1 1 1 1
8 5 928 0 1 0 1 1
9 5 1170 0 1 1 1 1
10 5 702 1 1 0 1 1
11 5 1314 1 1 1 0 1
12 5 1149 1 1 1 0 1
13 5 823 1 1 0 1 1
14 5 1472 1 1 1 1 0
15 5 895 1 0 1 1 1
16 5 1267 1 1 0 1 1
17 5 1480 1 1 1 1 0
18 5 1053 1 1 0 1 1
19 5 1088 1 1 1 1 0
20 5 1428 0 1 1 1 1
21 5 1091 1 0 1 1 1
22 5 1244 1 0 1 1 1
23 5 1245 1 1 1 1 0
24 5 1203 1 0 1 1 1
25 5 1199 1 0 1 1 1
26 5 1294 0 1 1 1 1
27 5 1535 1 1 1 0 1
28 5 1134 1 0 1 1 1
29 5 1217 1 1 1 0 0
30 5 1242 1 0 1 1 1
31 5 644 1 1 0 1 1
32 5 1003 1 1 0 1 1
33 5 1283 1 1 0 1 1
34 5 1426 1 1 0 1 1
35 5 1324 0 1 1 1 1
36 5 751 1 0 1 0 1
37 5 1188 1 1 1 1 0
38 5 791 1 1 0 1 1
39 5 1203 1 1 1 1 0
40 5 893 1 1 1 1 0
41 5 588 1 1 1 0 1
42 5 1076 1 1 0 1 1
43 5 1259 1 1 1 1 0
44 5 583 1 1 0 0 1
45 5 860 1 0 1 1 1
46 5 1093 1 1 1 1 0
47 5 1212 1 1 1 1 0
48 5 1034 1 1 0 1 0
49 5 1300 1 1 1 1 0
50 5 732 1 0 1 1 1
51 5 1102 0 1 1 1 1
52 5 562 1 1 0 1 1
53 5 1531 0 1 1 1 1
54 5 1325 1 1 1 0 1
55 5 1289 0 1 1 1 1
56 5 1449 0 1 1 1 1
57 5 1329 0 1 1 1 1
58 5 1219 1 0 1 1 1
59 5 1320 1 1 1 0 1
60 5 875 1 0 1 1 0
61 5 1083 1 0 1 1 1
62 5 1301 1 1 1 0 1
63 5 1200 1 1 1 1 0
64 5 969 1 1 0 1 1
65 5 1237 0 1 1 1 1
66 5 1100 1 1 1 0 1
67 5 1123 0 1 1 1 1
68 5 759 0 1 1 1 1
69 5 786 1 1 1 0 1
70 5 1628 0 1 1 1 1
71 5 887 1 1 1 1 0
72 5 906 1 1 1 1 0
73 5 365 1 1 1 0 0
74 5 1272 1 0 1 1 1
75 5 1174 0 1 1 0 1
76 5 986 1 1 0 1 1
77 5 1058 1 1 1 0 1
78 5 1526 1 1 1 1 0
79 5 1362 0 1 1 1 1
80 5 1151 1 1 0 1 1
81 5 991 1 0 1 1 1
82 5 1237 0 1 1 1 1
83 5 1299 1 1 1 0 1
84 5 1176 1 0 1 1 1
85 5 1187 1 1 0 1 1
86 5 1427 1 1 0 1 1
87 5 1295 0 1 1 1 1
88 5 1540 1 1 0 1 1
89 5 1480 1 0 1 1 1
90 5 1221 1 1 0 1 1
91 5 1381 0 1 1 1 1
92 5 1358 0 1 1 1 1
93 5 1042 0 1 1 1 0
94 5 1265 1 1 0 1 1
95 5 814 0 1 1 1 1
96 5 1519 1 1 1 0 1
97 5 1084 1 1 1 0 1
98 5 913 0 1 1 1 1
99 5 1049 1 1 1 1 0
100 5 1213 1 0 1 1 1
