1 5 148 15 6 18 2257 81 187 60 4168 11 1292
2 5 136 30 2926 12 3006 25 302 57 4279 46 1344
3 5 204 96 3081 98 2826 3 442 3 3878 55 2568
4 5 142 47 3652 20 2427 61 445 41 2713 9 3999
5 5 200 51 1481 69 159 66 4677 52 1667 13 149
6 5 228 68 847 58 2739 35 944 61 4887 64 3950
7 5 232 94 293 84 4144 7 1766 30 3270 75 810
8 5 231 53 1171 20 3372 35 1487 86 2745 95 3141
9 5 260 96 1065 59 4310 54 4161 20 1076 96 2134
10 5 140 7 1725 8 1349 65 3168 71 3502 25 430
11 5 274 48 3032 75 2269 79 3753 70 1533 71 4061
12 5 224 45 3716 16 689 55 3461 78 2328 87 3610
13 5 172 34 989 62 1750 91 1577 18 3840 11 1647
14 5 191 48 2855 31 3409 82 3699 11 4746 67 236
15 5 258 99 1895 80 1094 10 3211 40 1303 94 2512
16 5 263 93 4631 52 2184 68 3189 95 4828 21 1007
17 5 190 81 3846 78 3651 7 4195 23 3085 49 508
18 5 308 78 687 89 3862 91 480 87 3193 41 2764
19 5 140 26 2059 17 3139 17 3770 27 1906 89 3953
20 5 168 61 322 10 2380 19 4519 56 3916 64 3458
21 5 269 88 1994 77 657 74 3849 59 313 39 4740
22 5 150 13 3185 46 1318 80 1414 44 3376 5 4448
23 5 192 53 4592 24 3172 65 4384 33 279 66 851
24 5 244 58 4041 66 1210 35 570 60 2507 87 4899
25 5 228 65 4264 59 1541 70 4127 48 1874 43 1704
26 5 228 85 835 58 4664 20 4948 71 1323 52 1987
27 5 234 97 4898 46 4960 19 4554 88 2764 43 922
28 5 141 23 1496 47 1112 44 4718 22 3882 41 1222
29 5 144 8 4541 32 3314 92 4293 17 400 31 1932
30 5 161 10 915 71 2553 29 4124 38 3154 54 4204
31 5 214 93 1767 1 335 81 517 56 1658 37 2666
32 5 206 45 3154 16 1471 53 1014 99 1437 45 3945
33 5 100 13 3921 17 2449 81 4112 8 2398 6 4048
34 5 249 41 2336 46 4285 85 590 99 3552 41 4065
35 5 170 45 1279 24 1827 30 2028 25 4634 89 4733
36 5 125 50 1560 18 310 23 1918 15 594 51 4029
37 5 218 33 2487 43 3941 44 3501 81 1921 72 439
38 5 189 12 2214 99 1499 58 547 27 3019 41 1170
39 5 204 38 4700 39 4806 63 2306 50 210 66 36
40 5 204 25 1341 33 1738 68 4550 30 1288 100 1700
41 5 223 10 18 95 2836 65 1597 94 849 15 1415
42 5 169 92 4256 6 1442 82 461 6 168 26 4876
43 5 194 40 2992 2 1380 20 3728 81 4475 100 1620
44 5 284 79 2145 90 1892 26 1045 64 488 97 1780
