1 5 148 15 30 18 82 81 396 60 311 11 33
2 5 136 30 154 12 69 25 88 57 300 46 216
3 5 254 96 476 98 489 3 42 55 274 66 329
4 5 161 20 99 61 289 41 203 9 72 71 352
5 5 228 69 331 66 344 52 252 13 24 86 429
6 5 188 58 288 35 155 61 320 64 331 17 120
7 5 227 84 422 7 21 30 158 75 362 88 439
8 5 265 20 113 35 158 86 428 95 473 96 479
9 5 231 59 309 54 283 20 77 96 475 60 279
10 5 212 8 15 65 330 71 360 25 93 97 481
11 5 240 75 371 79 397 70 340 71 363 5 18
12 5 232 16 46 55 280 78 390 87 437 54 262
13 5 156 62 305 91 451 18 110 11 39 14 66
14 5 179 31 165 82 414 11 91 67 318 33 194
15 5 204 80 392 10 63 40 182 94 467 32 186
16 5 235 52 255 68 341 95 475 21 80 58 301
17 5 188 78 393 7 66 23 123 49 222 78 394
18 5 261 89 446 91 449 87 435 41 208 19 73
19 5 184 17 91 17 103 27 126 89 447 80 401
20 5 157 10 48 19 127 56 292 64 324 48 257
21 5 220 77 376 74 374 59 275 39 220 27 105
22 5 192 46 214 80 394 44 227 5 59 65 324
23 5 196 24 127 65 337 33 132 66 319 58 291
24 5 259 66 320 35 146 60 300 87 438 76 379
25 5 199 59 285 70 359 48 229 43 206 29 166
26 5 201 58 308 20 137 71 346 52 254 51 275
27 5 176 46 256 19 126 88 438 43 193 24 95
28 5 199 47 217 44 242 22 131 41 189 95 469
29 5 194 32 171 92 462 17 48 31 143 71 339
30 5 190 71 355 29 164 38 198 54 286 46 253
31 5 116 1 36 11 57 34 157 54 254 45 232
32 5 137 30 150 21 140 29 141 79 386 13 87
33 5 241 49 261 83 404 48 217 81 411 41 199
34 5 237 86 434 12 103 72 353 82 409 45 209
35 5 252 37 170 41 188 93 467 95 475 50 240
36 5 137 7 6 39 171 12 61 81 411 33 163
37 5 168 79 393 71 360 39 206 9 24 12 55
38 5 131 30 155 11 34 61 298 24 146 38 216
39 5 140 97 482 47 231 5 37 1 47 25 104
40 5 156 35 186 91 454 26 166 34 158 10 4
41 5 181 57 290 32 190 17 56 29 148 92 462
42 5 108 29 167 10 6 4 63 32 149 60 280
43 5 196 20 116 81 409 100 500 1 32 43 238
44 5 229 26 109 64 302 97 481 66 313 34 162
45 5 155 32 146 99 492 1 43 54 268 8 3
46 5 239 71 362 84 421 35 146 97 482 12 84
47 5 184 16 87 90 452 48 230 28 164 48 236
48 5 214 33 179 73 357 15 83 87 440 60 312
49 5 228 60 294 16 108 66 341 48 226 96 477
50 5 169 60 303 49 249 9 57 77 386 17 121
51 5 172 23 95 53 247 50 271 48 219 42 191
52 5 182 12 60 60 289 21 96 92 456 43 226
53 5 269 82 405 78 399 70 353 90 452 17 118
54 5 238 86 430 42 202 10 39 70 346 90 452
55 5 298 15 96 83 414 88 435 96 478 91 455
56 5 262 76 383 42 230 94 463 92 456 24 135
57 5 238 42 232 94 470 60 279 20 87 82 407
58 5 206 87 427 86 423 38 172 30 135 17 104
59 5 216 91 454 17 59 66 327 79 401 17 74
60 5 181 42 182 42 194 6 57 41 200 96 477
61 5 174 2 38 98 489 76 368 14 62 28 146
62 5 269 80 406 52 255 76 371 74 365 55 293
63 5 169 62 289 46 250 32 183 58 269 14 73
64 5 205 41 222 88 438 47 252 62 297 19 87
65 5 212 72 359 63 315 68 336 10 57 53 257
66 5 204 93 463 12 83 25 85 73 351 53 248
67 5 292 57 264 98 489 52 276 96 476 63 297
68 5 185 37 183 94 465 8 46 18 58 75 371
69 5 240 22 110 14 27 87 434 85 427 93 465
70 5 255 74 377 92 454 79 396 51 241 23 101
71 5 191 31 155 89 447 4 21 92 456 23 82
72 5 219 57 304 82 410 24 100 44 197 67 328
73 5 95 23 119 6 17 1 40 38 180 51 252
74 5 201 43 196 78 386 27 99 16 93 88 444
75 5 254 25 95 84 427 27 125 87 439 95 474
76 5 124 62 292 13 59 25 126 49 234 6 45
77 5 187 17 65 57 307 69 336 16 110 75 384
78 5 177 95 476 8 53 53 274 16 72 50 259
79 5 299 85 420 72 369 82 413 38 173 97 483
80 5 156 53 284 60 296 9 26 66 333 8 56
81 5 204 64 301 33 157 56 254 26 129 76 375
82 5 225 78 377 82 413 57 293 64 337 1 19
83 5 159 25 96 27 142 10 70 100 496 37 189
84 5 114 38 215 65 324 1 6 10 86 29 161
85 5 209 93 460 4 28 49 265 29 157 87 438
86 5 246 77 371 41 218 59 286 41 209 90 449
87 5 171 53 257 72 371 14 90 12 68 63 308
88 5 256 94 467 75 361 47 254 91 454 13 61
89 5 230 78 377 82 416 54 268 14 60 60 279
90 5 250 75 369 80 389 86 426 40 197 32 189
91 5 226 76 381 56 273 94 465 17 123 40 191
92 5 229 100 498 39 212 45 216 48 243 55 293
93 5 243 56 266 14 29 54 287 80 391 100 496
94 5 246 45 244 98 485 84 412 47 241 34 141
95 5 215 52 276 39 221 16 120 83 419 79 403
96 5 177 46 218 37 159 87 436 13 57 39 166
97 5 260 22 73 95 473 88 431 26 103 94 466
98 5 167 54 267 68 345 2 22 39 207 46 222
99 5 215 22 135 2 33 99 492 46 250 100 496
100 5 164 18 113 72 370 15 106 17 95 84 410
