1 5 164 15 86 46 19 60 55 26 148 59 301
2 5 208 7 428 46 451 96 489 57 45 55 330
3 5 264 74 243 61 201 55 400 71 149 69 329
4 5 266 52 65 68 286 55 95 64 83 94 417
5 5 168 7 147 66 81 88 118 20 171 30 275
6 5 173 63 478 22 431 54 100 43 34 35 135
7 5 202 64 351 25 481 48 372 46 376 70 354
8 5 169 5 372 16 272 70 233 87 270 34 310
9 5 229 91 88 77 165 14 286 31 409 74 475
10 5 157 5 491 38 110 10 196 51 464 93 219
11 5 210 64 483 21 288 81 387 74 420 23 242
12 5 213 78 69 89 453 64 277 19 206 17 81
13 5 192 27 444 80 303 7 238 56 317 70 436
14 5 204 77 367 77 32 27 319 46 398 29 338
15 5 248 89 264 92 318 65 162 6 86 58 405
16 5 271 25 57 60 432 98 321 86 155 70 236
17 5 266 43 141 85 290 94 495 71 259 40 485
18 5 152 88 212 19 113 30 112 22 204 32 459
19 5 134 17 151 39 49 19 256 29 190 64 421
20 5 172 93 5 11 166 37 112 45 79 30 102
21 5 176 29 395 9 393 17 401 83 240 83 234
22 5 258 86 59 99 202 82 222 26 183 30 122
23 5 193 89 335 50 87 7 192 15 255 81 163
24 5 182 43 220 71 193 72 137 12 495 30 55
25 5 248 61 117 88 470 63 250 5 4 93 135
26 5 200 35 455 30 497 34 49 57 160 94 71
27 5 86 58 426 6 409 10 17 32 300 2 96
28 5 175 81 500 33 394 43 190 26 316 36 4
29 5 240 43 158 86 104 93 245 8 267 71 420
30 5 224 35 482 61 387 56 316 90 236 39 418
31 5 207 51 161 77 97 15 434 98 441 18 224
32 5 272 89 452 48 478 60 241 66 337 77 82
33 5 178 19 125 53 247 97 77 42 220 12 297
34 5 200 21 456 43 384 37 461 70 448 80 449
35 5 275 86 208 41 188 70 449 73 75 74 268
36 5 233 80 376 80 433 94 458 32 356 6 470
37 5 133 84 20 20 410 32 434 1 117 30 81
38 5 243 79 99 66 391 93 197 24 46 42 30
39 5 132 41 478 20 8 28 71 14 137 63 397
40 5 200 52 376 30 179 35 17 46 158 87 19
41 5 211 57 201 86 344 47 309 21 226 53 247
42 5 273 46 310 53 137 93 59 77 17 73 263
43 5 293 78 22 98 256 91 71 63 253 37 466
44 5 88 8 88 13 178 29 263 14 435 47 331
45 5 254 82 369 84 71 79 253 27 160 46 258
46 5 247 91 264 92 115 7 285 95 360 24 218
47 5 171 67 453 23 29 39 236 38 253 47 215
48 5 232 78 134 2 330 88 34 25 419 98 210
49 5 196 82 286 90 61 13 123 54 166 6 155
50 5 207 28 498 69 79 88 495 66 300 8 265
51 5 200 16 247 74 423 26 458 82 186 53 298
52 5 96 9 326 69 338 6 2 33 276 3 260
53 5 191 36 388 70 354 97 59 27 47 9 287
54 5 240 65 5 52 450 29 229 93 16 62 472
55 5 227 74 357 49 12 41 294 30 289 90 67
56 5 198 32 490 14 56 63 193 64 338 75 235
57 5 199 91 61 50 386 13 488 54 68 41 19
58 5 214 75 397 24 266 83 341 56 467 30 483
59 5 156 37 499 2 420 45 240 57 485 54 144
60 5 213 2 434 80 496 14 224 87 58 84 233
61 5 281 34 410 52 195 94 500 83 395 89 226
62 5 201 37 432 77 224 39 399 22 471 77 83
63 5 166 46 268 50 378 2 145 64 360 46 199
64 5 271 86 383 99 229 58 90 79 462 17 417
65 5 220 85 445 68 210 30 248 20 395 72 150
66 5 108 64 450 9 171 41 215 9 426 13 476
67 5 311 47 100 91 59 95 436 66 458 90 420
68 5 219 41 425 67 70 51 460 97 178 18 4
69 5 218 58 111 74 432 54 457 71 173 16 241
70 5 176 8 214 46 64 51 386 55 261 61 149
71 5 224 70 353 63 495 46 136 51 241 51 394
72 5 280 98 339 65 368 81 278 59 180 47 238
73 5 221 30 299 76 11 70 473 62 496 39 71
74 5 224 86 57 12 55 81 413 44 258 57 303
75 5 160 1 297 4 395 83 348 35 290 77 191
76 5 200 76 390 23 201 2 78 71 126 79 448
77 5 139 22 317 92 245 3 324 13 378 44 152
78 5 239 98 48 52 490 40 45 84 392 25 100
79 5 283 73 404 75 91 18 186 100 158 88 279
80 5 156 11 94 4 448 52 176 73 173 55 236
81 5 291 85 237 52 98 76 475 73 27 78 158
82 5 188 8 269 80 230 37 183 67 417 43 129
83 5 160 57 232 18 355 9 123 98 27 19 122
84 5 163 13 259 83 287 4 2 45 130 59 124
85 5 239 7 357 56 339 97 459 92 180 47 104
86 5 140 3 335 38 228 19 40 20 318 95 110
87 5 126 30 263 63 371 37 54 26 369 2 327
88 5 253 49 192 66 247 17 94 91 473 94 284
89 5 285 88 9 31 451 100 82 42 5 96 78
90 5 198 71 406 38 469 2 375 55 270 82 27
91 5 264 65 206 81 313 97 21 15 480 73 135
92 5 221 92 273 96 19 6 390 53 151 30 59
93 5 172 18 434 4 247 21 297 85 436 88 346
94 5 191 40 459 52 250 79 19 19 199 49 43
95 5 225 42 442 35 467 92 277 49 26 64 11
96 5 156 81 204 56 107 14 25 26 338 18 259
97 5 205 92 443 38 316 69 401 14 190 44 69
98 5 264 72 312 64 70 22 382 99 403 73 128
99 5 159 23 208 1 199 31 133 62 476 82 318
100 5 213 31 443 98 193 56 108 21 285 61 273
